"Id","SalePrice"
2097,99779.4333096557
2098,146854.856596805
2099,101478.184482905
2100,201556.992127732
2101,148766.373782981
2102,99000.0381667061
2103,137768.915635984
2104,175430.399865405
2105,112247.200547287
2106,164844.257283864
2107,190569.836928715
2108,152258.465854519
2109,140169.259787855
2110,126323.609858282
2111,137914.542921108
2112,131889.684648862
2113,94048.3815855379
2114,103319.175403623
2115,116134.865706068
2116,105209.004273994
2117,110545.701922364
2118,108614.041832676
2119,95631.282893509
2120,94206.1665831983
2121,0
2122,103000.969734641
2123,101571.919899931
2124,128696.312581315
2125,125308.73122709
2126,157499.058830902
2127,150424.934063309
2128,91437.7044347945
2129,102181.484212864
2130,159176.888595871
2131,127148.574102736
2132,159438.49598291
2133,122715.635479335
2134,117171.924557498
2135,149698.665617224
2136,157847.316588348
2137,150302.084244046
2138,171767.864623017
2139,194345.283386702
2140,158052.295548924
2141,129763.103066322
2142,159636.656657893
2143,128621.96199255
2144,193199.748102819
2145,144621.21478943
2146,211053.251871389
2147,188506.564742086
2148,136613.1462581
2149,153684.197127953
2150,295459.67526808
2151,90241.5258669216
2152,286081.167213234
2153,168233.221072715
2154,141585.984034034
2155,143433.045704693
2156,179323.659480487
2157,179934.21677051
2158,222444.133376082
2159,181578.642024162
2160,158215.816237654
2161,170796.492622627
2162,226052.28931189
2163,207291.27590154
2164,193028.264494794
2165,196617.73847977
2166,151747.740162357
2167,156089.941799302
2168,199799.673485395
2169,147073.694958768
2170,190201.706773113
2171,189610.534414159
2172,149330.943151329
2173,226287.123151455
2174,182839.739884673
2175,173635.299324571
2176,242988.536392915
2177,185446.576764899
2178,183874.717015516
2179,84876.7463456573
2180,186451.407307222
2181,167928.861933753
2182,189044.858186778
2183,163040.323957312
2184,156630.565290756
2185,182957.748517016
2186,118277.980546555
2187,155272.502531544
2188,119196.33227058
2189,0
2190,112380.69882546
2191,122724.480622336
2192,110108.845544009
2193,171525.813765191
2194,131411.764450171
2195,147656.127553973
2196,134184.488098455
2197,99515.5521325651
2198,139056.831792939
2199,140347.32709769
2200,138762.882652737
2201,217918.063295792
2202,128487.689090741
2203,153926.001077561
2204,192806.018708819
2205,149155.987781798
2206,132663.708990653
2207,161858.900356696
2208,202956.866362471
2209,377013.568827232
2210,48005.0280860998
2211,116001.18643008
2212,102695.324957934
2213,130077.054718092
2214,117569.680645911
2215,120353.50362067
2216,159801.538256477
2217,198996.657423834
2218,99099.8363261421
2219,90015.3190366387
2220,127639.92916845
2221,106701.619374919
2222,105994.776302055
2223,359692.175044978
2224,176721.558423013
2225,167251.645665279
2226,180655.385866968
2227,105825.304077444
2228,194482.922536504
2229,196574.608259194
2230,151493.752454306
2231,182136.927052457
2232,208486.560668277
2233,264469.768351642
2234,186973.775830165
2235,154649.708375388
2236,197841.595245709
2237,211889.586370925
2238,155751.969184368
2239,149173.527644074
2240,97406.7030189249
2241,211168.110085417
2242,87124.6655918714
2243,71947.6295463079
2244,48302.2436493742
2245,43375.5278158891
2246,254960.316041838
2247,44606.7269642401
2248,107438.76600835
2249,108597.771302324
2250,178803.021585063
2251,720403.460091948
2252,185957.838879875
2253,140336.545609255
2254,164609.616467514
2255,147329.371807392
2256,129407.976700204
2257,141495.269640866
2258,156379.232207089
2259,134034.377661991
2260,256829.018205166
2261,98321.5411102286
2262,107902.557389304
2263,207617.476473029
2264,705512.705491373
2265,543788.506491483
2266,154295.828183576
2267,256518.30004683
2268,240837.134280039
2269,176027.861641345
2270,182288.402621856
2271,206135.952253661
2272,189645.544502075
2273,184305.868000664
2274,174887.591868898
2275,199365.630938697
2276,156573.447404426
2277,144085.13986364
2278,164127.629675109
2279,127413.341721373
2280,237072.606526584
2281,97022.5551339692
2282,177387.93477481
2283,57284.6202633042
2284,57498.3845582907
2285,65384.1393231161
2286,120677.492904014
2287,216950.103092607
2288,203576.260571437
2289,246654.153617895
2290,245578.431822452
2291,220903.399122285
2292,260514.65037492
2293,260672.420673625
2294,241324.65257927
2295,294604.207270543
2296,261626.276883748
2297,166095.255492047
2298,230998.19758096
2299,237686.988177997
2300,231223.248042592
2301,195941.292422935
2302,177809.137673196
2303,173972.875918815
2304,180726.700671758
2305,94682.6418584617
2306,94706.3230221315
2307,126031.92862467
2308,111501.516261852
2309,153403.430191294
2310,122751.111645981
2311,91142.1759795389
2312,0
2313,159254.924052599
2314,190108.110377579
2315,141700.091645737
2316,154041.762224474
2317,192868.071871451
2318,134876.286759039
2319,127575.359220662
2320,136490.155933771
2321,100960.457781585
2322,90086.9612836674
2323,232573.627858471
2324,166587.901279267
2325,184808.331360762
2326,0
2327,138288.939244955
2328,150397.804021114
2329,155954.728281071
2330,159473.366735713
2331,223018.611336013
2332,207519.637867996
2333,197492.449976676
2334,187099.763592405
2335,196000.176162229
2336,176011.435386248
2337,166673.750797222
2338,197662.9637379
2339,183642.432394798
2340,222976.032262515
2341,0
2342,161982.554389864
2343,153879.163520607
2344,163014.071535501
2345,157707.635288016
2346,150555.941270157
2347,154682.18092833
2348,147014.38786128
2349,160628.151945485
2350,0
2351,180718.151385527
2352,203625.987883832
2353,187947.68923057
2354,128433.314218454
2355,129999.264610064
2356,187867.14294619
2357,143063.750613898
2358,182915.889234776
2359,126762.999481555
2360,107359.167427078
2361,126693.936124465
2362,295281.577176874
2363,165538.677089859
2364,190275.611223704
2365,101806.719332448
2366,83154.1754662892
2367,101167.999987315
2368,91081.077909145
2369,0
2370,66438.5503668379
2371,64662.4423796777
2372,136283.627765333
2373,146242.382093522
2374,159065.932463584
2375,165608.246639012
2376,232774.421394304
2377,301421.51857172
2378,180404.873835916
2379,162720.516940142
2380,142666.014643115
2381,186816.600453862
2382,193263.283859959
2383,172121.518162468
2384,179335.043315407
2385,167393.725581583
2386,167479.554884005
2387,135509.929832763
2388,172872.233813664
2389,126906.348158698
2390,213237.626679936
2391,133434.931523794
2392,134981.724736424
2393,149140.294270171
2394,147810.534331494
2395,154270.698661009
2396,186014.793854695
2397,321132.254715108
2398,177825.269041343
2399,83144.7645678387
2400,60237.2881495134
2401,90943.208178598
2402,156553.159779593
2403,158533.594927166
2404,166102.43133663
2405,161053.179641778
2406,137476.644142497
2407,117986.326481236
2408,136528.963616765
2409,149510.455531552
2410,179637.077140674
2411,148906.31831181
2412,196270.616629631
2413,162773.019874051
2414,178626.265175645
2415,153693.665960885
2416,163845.317489552
2417,131524.778939443
2418,135019.445522775
2419,128547.625650296
2420,133086.457293895
2421,172953.131766223
2422,220176.591456513
2423,211920.681608255
2424,187699.168387986
2425,322268.476698521
2426,157851.579734314
2427,165060.711614849
2428,169420.302532602
2429,135442.123311379
2430,133311.102115809
2431,129813.511432573
2432,126269.145260508
2433,128740.01504544
2434,138292.882486068
2435,144291.544289303
2436,116215.645993961
2437,109499.89894779
2438,113625.837588503
2439,117184.28870867
2440,107827.915036154
2441,89819.4405819547
2442,72134.6332858834
2443,126151.068227527
2444,137932.854205705
2445,102445.178829835
2446,163993.442216754
2447,166415.856314528
2448,159139.924136879
2449,85327.6252366181
2450,144208.471617488
2451,76040.8085792244
2452,221970.214188349
2453,136989.152782579
2454,189245.51250756
2455,116008.593793027
2456,142288.124092709
2457,105839.818586314
2458,101028.46820545
2459,104233.244070311
2460,112891.703770761
2461,111734.460658364
2462,116371.506875078
2463,109978.135656623
2464,146588.266306581
2465,140036.788342104
2466,140391.441696804
2467,100449.612782367
2468,103932.879305645
2469,105275.282029256
2470,222404.449168382
2471,164780.724800255
2472,176796.630003696
2473,87112.0120719273
2474,159925.59205162
2475,213106.742758126
2476,87158.5302926811
2477,168564.489497106
2478,185674.869679627
2479,205477.551614653
2480,204477.50886489
2481,179381.721924046
2482,130977.259072997
2483,135644.092015777
2484,136597.338142377
2485,130360.287658357
2486,217335.28341077
2487,272662.894034603
2488,117760.746415972
2489,181786.718907108
2490,208210.200917857
2491,142486.81150774
2492,187075.484900322
2493,255401.385231796
2494,327344.671028931
2495,255534.932996577
2496,239652.687560109
2497,169738.747604857
2498,95069.0623997684
2499,170240.967312656
2500,84079.3574520122
2501,158189.007067405
2502,175475.03436606
2503,129710.830858295
2504,332361.966976801
2505,160280.498305937
2506,171490.959492331
2507,201703.360940749
2508,183961.252695736
2509,197072.865143023
2510,159440.603932608
2511,131542.349107733
2512,154559.204461105
2513,154762.292749746
2514,302848.070184499
2515,205152.212407154
2516,151088.979557344
2517,136417.673865747
2518,236751.891902374
2519,176019.329311967
2520,191154.526013785
2521,154474.951275055
2522,153099.314409909
2523,171927.395135744
2524,140664.212093712
2525,151653.534986321
2526,143805.956290342
2527,225672.637346764
2528,146229.876855447
2529,116973.262322159
2530,118083.301383753
2531,195864.819532473
2532,151609.374735168
2533,142157.114005994
2534,203361.203091009
2535,220498.904986977
2536,237871.789771546
2537,254573.30467695
2538,132671.88396661
2539,147124.449976927
2540,146588.129914768
2541,135471.66420986
2542,144735.679632524
2543,152690.848978299
2544,137693.304100393
2545,231137.576332112
2546,141697.035006286
2547,112714.788603627
2548,167400.781491907
2549,118344.035700199
2550,660796.050462669
2551,82227.341180432
2552,110908.947835917
2553,123737.347154821
2554,146706.869906504
2555,147188.687661773
2556,124409.757375158
2557,128608.158096966
2558,192383.835869365
2559,136666.236242011
2560,115970.995742786
2561,74696.4611514219
2562,118474.741538392
2563,119495.70694452
2564,129019.234726511
2565,200024.161709835
2566,143515.709877843
2567,108270.011133561
2568,361431.403288548
2569,309103.193868579
2570,47199.2358180942
2571,272597.872577528
2572,83258.1497715341
2573,311513.542200412
2574,312596.035892482
2575,115279.763680917
2576,128638.319904273
2577,0
2578,72857.5611572874
2579,154115.593707491
2580,146891.029549036
2581,116360.874218182
2582,108364.67026325
2583,128531.427752303
2584,190757.200986697
2585,170529.98197453
2586,203106.595103152
2587,171243.690866571
2588,137653.305544641
2589,137075.976611167
2590,105562.022780018
2591,329495.780201346
2592,160301.214949202
2593,0
2594,167908.087433347
2595,128544.792626716
2596,211216.681204307
2597,147466.662958924
2598,199840.593539707
2599,217984.155718143
2600,590050.372174854
2601,113984.200800428
2602,44152.548210059
2603,43181.3844800924
2604,45608.9464727101
2605,48727.8854541645
2606,146138.415929946
2607,242950.186214824
2608,465297.532780181
2609,133209.04287778
2610,108547.607331534
2611,387987.411220754
2612,172674.763623267
2613,168303.148706563
2614,156177.278207352
2615,178442.390233933
2616,163658.169856956
2617,206480.523964585
2618,523884.049754741
2619,209123.355317563
2620,137682.225092603
2621,194156.606275628
2622,158948.340951392
2623,208862.85750692
2624,233620.037360128
2625,238217.998419325
2626,138679.668161426
2627,87362.8731778358
2628,264484.646568261
2629,299592.073695549
2630,205703.992691976
2631,274834.066793609
2632,262601.980134855
2633,160420.20727258
2634,293118.316735844
2635,165004.487012953
2636,172701.032328586
2637,160145.433932403
2638,164993.23530207
2639,176754.827854264
2640,160731.278035459
2641,116948.280857533
2642,155370.676676586
2643,62880.2495745676
2644,62211.678008758
2645,49944.5805331037
2646,47155.9305010833
2647,51327.1854705426
2648,86045.5367686352
2649,138901.531937613
2650,64699.6419250289
2651,64044.5161187501
2652,269545.637800768
2653,251633.919744155
2654,209172.960117878
2655,248400.170272952
2656,224914.513812412
2657,186234.972591725
2658,0
2659,182500.445476238
2660,205729.074517965
2661,231852.696513947
2662,245894.219699492
2663,215756.02499246
2664,129132.463024047
2665,157761.679158086
2666,140787.991157202
2667,156930.637491264
2668,157660.081930753
2669,186202.879313593
2670,195336.794926544
2671,144254.326309053
2672,85867.114794552
2673,89705.0577447691
2674,92502.6572515835
2675,76935.4673872891
2676,149306.611944
2677,150311.47772941
2678,200014.195940745
2679,167789.933615844
2680,172561.093124566
2681,190221.230515683
2682,189899.288549988
2683,303692.453059457
2684,188678.046663489
2685,226630.176823354
2686,201015.914464838
2687,0
2688,184752.838919392
2689,148403.992995041
2690,237050.597708288
2691,138294.259431269
2692,132708.671349684
2693,182502.911543486
2694,195522.768693863
2695,136807.629938918
2696,131321.189771319
2697,144459.916993699
2698,154076.713699572
2699,134964.160548863
2700,128454.907143155
2701,138610.481286728
2702,143768.89033701
2703,156629.012852709
2704,153632.047085767
2705,145645.785164411
2706,133540.39592577
2707,136386.14184181
2708,191416.618673869
2709,127810.199814347
2710,138206.859222304
2711,257042.054377805
2712,208788.789423672
2713,83837.5219676072
2714,56644.6257178203
2715,76899.4895256902
2716,78577.4512710399
2717,140164.737607603
2718,141531.868339386
2719,199327.303341824
2720,170348.579142173
2721,151532.617588349
2722,148146.610514728
2723,148062.465060107
2724,132130.043406453
2725,154092.533725332
2726,155710.643067337
2727,160711.287729509
2728,177873.024371325
2729,145990.904495064
2730,173545.002568806
2731,131504.962787534
2732,153178.402135205
2733,165809.212112765
2734,188262.509661597
2735,158652.902242929
2736,158954.335919744
2737,150802.611138566
2738,162335.847364538
2739,195060.397039017
2740,154226.045558239
2741,148554.235183203
2742,167460.366838087
2743,170484.693736621
2744,160714.192370987
2745,135127.551438624
2746,187607.625307332
2747,181460.995621356
2748,132199.035459121
2749,167045.192851023
2750,199068.903189138
2751,214530.237204732
2752,325588.894111289
2753,207600.080762149
2754,330411.02164561
2755,126573.817774495
2756,148884.378001318
2757,154911.583624788
2758,102624.586530947
2759,123994.806491572
2760,173978.505150082
2761,166101.892604374
2762,157419.369915089
2763,193910.659263932
2764,191465.941991932
2765,293855.86000366
2766,185219.321094033
2767,138322.62804285
2768,156517.865895996
2769,124286.452801792
2770,125327.575838896
2771,114009.120679798
2772,119556.368410965
2773,166030.024507233
2774,165702.393720467
2775,113236.766509643
2776,153729.677967393
2777,115449.722354086
2778,72554.8076765386
2779,141513.467764454
2780,128820.436592162
2781,97271.2348802256
2782,116357.183462215
2783,124376.917435662
2784,105033.268840268
2785,111486.774278767
2786,110390.641334371
2787,149091.929188875
2788,98645.8551151402
2789,130139.835675783
2790,101231.956697086
2791,150025.374774963
2792,92934.2905582066
2793,186233.590434884
2794,104253.237849029
2795,106741.262465701
2796,168202.30551435
2797,461546.441093409
2798,160779.328771856
2799,121573.10424882
2800,136028.308383637
2801,120689.150739643
2802,190180.818080868
2803,200746.037680774
2804,312058.183981833
2805,134831.438974993
2806,93432.1963327598
2807,103821.673799268
2808,176154.43289446
2809,156491.966872743
2810,144710.007312215
2811,170191.094659305
2812,124405.327333814
2813,185547.477971157
2814,168304.759098888
2815,239477.743440678
2816,307955.205873845
2817,191456.804559523
2818,158358.850121923
2819,61097.935060755
2820,160468.269691519
2821,111116.054191644
2822,293048.928721893
2823,327027.394003209
2824,196718.919155312
2825,198144.327674886
2826,163981.619813613
2827,158255.765407629
2828,209059.869442437
2829,160135.336446225
2830,184765.419690381
2831,132623.182972407
2832,224852.427383746
2833,197519.953866326
2834,175929.451318397
2835,169991.586195087
2836,154105.02901861
2837,192085.953216704
2838,193717.255041238
2839,187187.689823417
2840,154184.813698236
2841,152819.324802994
2842,204826.822532225
2843,134640.923819251
2844,171420.38806306
2845,116382.478921284
2846,163601.986963651
2847,156194.09317085
2848,180537.678524939
2849,148290.044059761
2850,182010.965836449
2851,306629.458844443
2852,185464.499985761
2853,182125.438077465
